,predicciones,valor real,diferencia
16403,158192.23546481496,177100.0,18908.0
9966,229590.84125391234,248500.0,18909.0
15205,275188.0408330761,294100.0,18912.0
18030,253084.71698490504,272000.0,18915.0
4441,157419.69831530112,138500.0,18920.0
4867,161073.71245969555,180000.0,18926.0
8610,276972.1225789626,295900.0,18928.0
15536,98929.35315712265,80000.0,18929.0
16354,124242.50411298577,105300.0,18943.0
12542,141944.63049342277,123000.0,18945.0
2233,147251.06052109387,128300.0,18951.0
8351,202454.66118223962,183500.0,18955.0
9680,143539.47120008155,162500.0,18961.0
11465,233936.00379004193,252900.0,18964.0
18979,107533.48405828772,126500.0,18967.0
20501,316028.3539823124,335000.0,18972.0
1338,182875.81902356909,163900.0,18976.0
19807,98976.97235848647,80000.0,18977.0
9641,81009.22659379829,100000.0,18991.0
17688,179397.58647118558,160400.0,18998.0
17429,153701.0046540613,134700.0,19001.0
9494,159504.2309897101,140500.0,19004.0
1447,180309.2042833943,161300.0,19009.0
14429,255983.13569138027,275000.0,19017.0
4581,194018.01588730278,175000.0,19018.0
7007,188829.23545824733,169800.0,19029.0
10237,195337.23850125258,176300.0,19037.0
13353,183148.50035539977,164100.0,19049.0
20577,72649.60562599136,91700.0,19050.0
8276,241554.5007870222,222500.0,19055.0
5955,151731.49619819943,170800.0,19069.0
11445,298472.80704146344,279400.0,19073.0
16541,136986.50399868362,117900.0,19087.0
2983,87592.87276847579,68500.0,19093.0
4577,246806.14786378472,265900.0,19094.0
3051,105895.39561140977,125000.0,19105.0
12579,47694.15451901071,66800.0,19106.0
19678,77991.59901474821,97100.0,19108.0
5089,119111.46678197916,100000.0,19111.0
8103,184227.919390297,165100.0,19128.0
8783,230868.20436976154,250000.0,19132.0
3055,41362.677361364214,60500.0,19137.0
16648,206757.0198150321,225900.0,19143.0
7573,137950.1728360244,118800.0,19150.0
3186,123352.95218789877,104200.0,19153.0
6033,149953.65219257845,130800.0,19154.0
18978,150454.27133642256,131300.0,19154.0
20320,205960.7010977041,186800.0,19161.0
20117,144834.48264875644,164000.0,19166.0
14838,112766.67898329333,93600.0,19167.0
20607,43132.793372780376,62300.0,19167.0
17472,329031.7453996099,348200.0,19168.0
3440,143171.8456300045,124000.0,19172.0
9276,307096.8776311743,287900.0,19197.0
20495,240399.76910463694,221200.0,19200.0
12988,164801.2443632018,145600.0,19201.0
11304,190009.962298802,170800.0,19210.0
11913,135716.0272919217,116500.0,19216.0
12492,133326.34316732726,114100.0,19226.0
17264,212569.3972771419,231800.0,19231.0
9191,202231.5102374679,183000.0,19232.0
5871,244245.39918055394,225000.0,19245.0
14183,108848.7848744881,89600.0,19249.0
4718,290748.1507615937,310000.0,19252.0
10200,206255.80345893322,187000.0,19256.0
2775,78459.03979017885,59200.0,19259.0
16227,108075.26302127828,88800.0,19275.0
370,155077.74965200786,135800.0,19278.0
20309,213686.7633540913,194400.0,19287.0
16231,160790.14087866966,141500.0,19290.0
13301,125995.77604728847,106700.0,19296.0
593,283197.72115460224,263900.0,19298.0
1189,61082.11340924344,80400.0,19318.0
11999,276419.2976362192,257100.0,19319.0
2015,34173.76888815197,53500.0,19326.0
14073,147435.2119928768,128100.0,19335.0
367,268243.1803123447,248900.0,19343.0
15507,173542.69739646002,154200.0,19343.0
12832,131547.25555928322,112200.0,19347.0
18385,328652.5949734817,348000.0,19347.0
11815,35952.45242806224,55300.0,19348.0
9912,159151.70745449568,139800.0,19352.0
15125,266033.29330900894,285400.0,19367.0
7943,228866.74960207063,209500.0,19367.0
2801,84270.96740716032,64900.0,19371.0
13636,59225.38419032851,78600.0,19375.0
12203,164981.35572067453,145600.0,19381.0
6075,286581.5652178931,267200.0,19382.0
9144,145616.69740246984,165000.0,19383.0
6323,314110.1112847772,333500.0,19390.0
2466,58810.25065888709,78200.0,19390.0
11906,137291.46911363202,117900.0,19391.0
12276,129599.6426903693,149000.0,19400.0
5099,145201.4811869102,125800.0,19401.0
11023,185002.8533793252,165600.0,19403.0
4722,255592.7981117563,275000.0,19407.0
8151,225888.73283255615,245300.0,19411.0
15597,107687.57084115074,127100.0,19412.0
3487,395613.2314498761,376200.0,19413.0
19734,98516.84080444046,79100.0,19417.0
6606,214583.09553620356,234000.0,19417.0
1033,97277.70503170733,116700.0,19422.0
944,261632.4390752371,242200.0,19432.0
9682,156940.82732715676,137500.0,19441.0
19453,157044.76340440815,137600.0,19445.0
6239,186255.0012039008,166800.0,19455.0
6707,238837.39659763352,258300.0,19463.0
11326,156633.75049923666,176100.0,19466.0
19949,34628.83348812652,54100.0,19471.0
19263,159872.1382432178,140400.0,19472.0
1649,214171.76287616786,194700.0,19472.0
10861,246926.48148092898,266400.0,19474.0
20176,243678.69667977552,224200.0,19479.0
1396,192315.58555211689,211800.0,19484.0
5681,284297.3294941846,303800.0,19503.0
13605,143204.27249783734,123700.0,19504.0
13330,167108.1223835173,147600.0,19508.0
3869,260874.55469548915,280400.0,19525.0
6787,173273.14147398013,192800.0,19527.0
9242,40065.586580388685,59600.0,19534.0
19043,113335.49301943308,93800.0,19535.0
2895,38358.10927103652,57900.0,19542.0
12408,87045.693077784,67500.0,19546.0
4331,338552.3470386083,358100.0,19548.0
9296,312753.7256652133,293200.0,19554.0
2989,36941.841771270294,56500.0,19558.0
666,208671.09336588832,189100.0,19571.0
13116,156127.26011879518,175700.0,19573.0
12317,136121.16253973232,155700.0,19579.0
13449,124979.12864439466,105400.0,19579.0
11837,131919.0435935326,151500.0,19581.0
12378,35418.20813617972,55000.0,19582.0
10016,155409.20537331086,175000.0,19591.0
7367,190192.7172194893,170600.0,19593.0
14904,114194.79173738041,94600.0,19595.0
330,101997.39049051379,82400.0,19597.0
20134,154007.67773531875,134400.0,19608.0
11488,275991.6189658551,295600.0,19608.0
8540,195385.609425957,215000.0,19614.0
16289,54276.74883003667,73900.0,19623.0
5587,213674.80634938824,233300.0,19625.0
1411,252826.39747762601,233200.0,19626.0
3898,208036.39541140627,188400.0,19636.0
7112,222535.98875328104,202900.0,19636.0
1250,81138.00230249134,61500.0,19638.0
20285,205239.57913628014,185600.0,19640.0
1592,314039.78902213287,294400.0,19640.0
2282,87947.56697551822,68300.0,19648.0
16796,258748.809581354,278400.0,19651.0
13529,126156.272202989,106500.0,19656.0
11476,305357.7762504143,285700.0,19658.0
1910,107158.22270865433,87500.0,19658.0
16534,86638.30718980444,106300.0,19662.0
17179,325433.9715728485,345100.0,19666.0
9679,169230.62501755756,188900.0,19669.0
10925,158869.61816007257,139200.0,19670.0
14582,195578.34003718922,175900.0,19678.0
19360,153784.66688869274,134100.0,19685.0
2688,126899.88418055142,107200.0,19700.0
13232,296703.3222125651,277000.0,19703.0
753,185003.4270023411,165300.0,19703.0
10550,294302.8150658738,274600.0,19703.0
1186,40897.1111992292,60600.0,19703.0
2391,63596.48042666953,83300.0,19704.0
18575,142288.7232512988,162000.0,19711.0
15944,234283.885567484,254000.0,19716.0
5980,116280.64110600189,136000.0,19719.0
3491,242626.6312847977,222900.0,19727.0
17323,240068.75186128108,259800.0,19731.0
892,279331.2654987734,259600.0,19731.0
11950,146631.70922406137,126900.0,19732.0
16436,155268.40802638806,175000.0,19732.0
11158,184968.3951439111,204700.0,19732.0
10613,259735.51747142852,240000.0,19736.0
1776,163640.4903657286,143900.0,19740.0
12366,156148.2261443447,136400.0,19748.0
8056,171659.40366277177,151900.0,19759.0
3142,53538.53311899831,73300.0,19761.0
12343,132273.62332881897,112500.0,19774.0
7817,216724.7305954674,236500.0,19775.0
16545,141223.34809261575,161000.0,19777.0
13464,88013.83693474124,107800.0,19786.0
9425,222810.25233645548,242600.0,19790.0
3350,138092.78951584824,118300.0,19793.0
14214,133304.9642175256,113500.0,19805.0
7625,186819.60398427155,167000.0,19820.0
6680,217679.05079198876,237500.0,19821.0
8108,180221.53943998346,160400.0,19822.0
15171,168026.2416764353,148200.0,19826.0
9076,146626.05841193997,126800.0,19826.0
14046,191534.5818698648,171700.0,19835.0
18115,334764.4026262277,354600.0,19836.0
11967,56355.43840821687,76200.0,19845.0
13870,139953.14423773714,120100.0,19853.0
2894,38242.90704242693,58100.0,19857.0
12042,160977.021280384,141100.0,19877.0
10113,248017.38421270225,267900.0,19883.0
747,155282.89769220873,135400.0,19883.0
9245,27183.845861766516,47100.0,19916.0
7736,175877.60413289294,195800.0,19922.0
8528,264434.7168427189,244500.0,19935.0
12821,88655.33694883465,108600.0,19945.0
2092,26652.035313719593,46600.0,19948.0
19455,208351.70904611002,188400.0,19952.0
2840,96154.69155629948,76200.0,19955.0
9644,108559.7655643721,88600.0,19960.0
6067,282061.627537386,262100.0,19962.0
12457,93962.24966136916,74000.0,19962.0
19291,224426.19006789537,244400.0,19974.0
12176,98317.33510554428,118300.0,19983.0
12961,111911.48211670262,131900.0,19989.0
14262,103191.61901132358,83200.0,19992.0
18200,229502.23251506055,249500.0,19998.0
4595,182505.88035608715,162500.0,20006.0
18746,99193.93776290372,119200.0,20006.0
17730,266182.8339868336,286200.0,20017.0
1853,88421.37965532174,68400.0,20021.0
12577,101924.16443792786,81900.0,20024.0
16746,218560.22471867336,238600.0,20040.0
7584,78358.23768802927,98400.0,20042.0
20419,329347.85554760415,349400.0,20052.0
8362,218257.92260425395,198200.0,20058.0
9002,203071.52669939448,183000.0,20072.0
9786,134676.05143772272,114600.0,20076.0
751,210519.57580914258,230600.0,20080.0
18122,263913.86739144265,284000.0,20086.0
3349,179912.11295351686,200000.0,20088.0
6043,90610.20350713056,110700.0,20090.0
504,167993.13225037654,147900.0,20093.0
15473,230501.63874713817,210400.0,20102.0
13485,153315.81708354157,133200.0,20116.0
17241,231080.74810367424,251200.0,20119.0
9269,371977.6519462564,392100.0,20122.0
2985,19261.77471805038,39400.0,20138.0
7734,227440.97667017885,207300.0,20141.0
11760,134751.64056336033,154900.0,20148.0
10480,368257.5942197244,348100.0,20158.0
2325,92329.63103624873,112500.0,20170.0
19858,40028.02725874365,60200.0,20172.0
6146,120626.57647035507,140800.0,20173.0
2023,23924.171701573505,44100.0,20176.0
17259,229821.92507945295,250000.0,20178.0
1970,152378.53238171045,132200.0,20179.0
6134,118318.51178355087,138500.0,20181.0
18691,208919.25270866152,229100.0,20181.0
17992,239816.7935353757,260000.0,20183.0
12407,147215.9236972213,167400.0,20184.0
2400,79814.3305884432,100000.0,20186.0
11239,189204.81783217515,209400.0,20195.0
12599,144397.0200508063,124200.0,20197.0
940,190100.284982554,210300.0,20200.0
5792,199299.49320136724,219500.0,20201.0
5076,140008.1771658884,119800.0,20208.0
8121,162820.81970831784,142600.0,20221.0
16326,155133.6479457241,134900.0,20234.0
16925,238058.02135680217,258300.0,20242.0
18987,123556.51475094605,143800.0,20243.0
8325,128844.78933591818,108600.0,20245.0
2755,70950.04396338633,91200.0,20250.0
19571,91049.06981276878,111300.0,20251.0
750,200953.15793315272,180700.0,20253.0
18578,164043.2721832361,184300.0,20257.0
18889,113094.31659535089,92800.0,20294.0
3318,116501.28823933259,136800.0,20299.0
820,197908.43874450526,177600.0,20308.0
10990,196587.49692377305,216900.0,20313.0
9535,52472.85013109722,72800.0,20327.0
14996,145734.76344614863,125400.0,20335.0
13720,54961.25098146917,75300.0,20339.0
5034,169443.1810074942,149100.0,20343.0
6337,281856.91646613635,302200.0,20343.0
12839,111663.14836979166,91300.0,20363.0
12905,127636.31361197276,148000.0,20364.0
10069,129864.91615758979,109500.0,20365.0
19099,190567.25811522608,170200.0,20367.0
7839,166171.0719635364,145800.0,20371.0
4790,138577.56762718313,118200.0,20378.0
3518,243679.0602966992,223300.0,20379.0
6420,214815.84573451147,235200.0,20384.0
2378,35414.57466550215,55800.0,20385.0
10879,280890.89581422764,260500.0,20391.0
18644,231503.40403705472,251900.0,20397.0
7245,173399.04016289368,193800.0,20401.0
1108,77196.19758430851,97600.0,20404.0
19714,41191.49079197948,61600.0,20409.0
13359,222711.1488316198,202300.0,20411.0
9246,32381.175021261995,52800.0,20419.0
20269,150374.28522940978,170800.0,20426.0
14523,112936.20823251575,92500.0,20436.0
637,162136.93089883102,141700.0,20437.0
20001,92058.98701889318,112500.0,20441.0
17804,267241.76777437225,246800.0,20442.0
4761,172043.82683719156,151600.0,20444.0
3508,237543.6656153352,217100.0,20444.0
11527,107949.70918738781,87500.0,20450.0
10477,196433.3624448816,216900.0,20467.0
5080,116290.78420656538,95800.0,20491.0
9158,338508.1992758685,359000.0,20492.0
1769,132199.05063284878,111700.0,20499.0
9138,291100.8381324521,311600.0,20499.0
327,100507.2126493176,80000.0,20507.0
13745,158616.28199022988,138100.0,20516.0
4990,121931.34599768135,101400.0,20531.0
10624,299242.72524464084,278700.0,20543.0
20024,44055.93179172985,64600.0,20544.0
9068,121945.83655276636,101400.0,20546.0
18759,121044.02380689725,141600.0,20556.0
16325,129444.12657522221,150000.0,20556.0
1943,187040.3763611073,207600.0,20560.0
19497,172560.22690674473,152000.0,20560.0
18974,66939.36398468976,87500.0,20561.0
14645,217430.5085641054,238000.0,20569.0
18411,215576.6242567534,195000.0,20577.0
7065,184978.97258179975,164400.0,20579.0
14568,186579.83555979104,166000.0,20580.0
18661,310204.0242418032,330800.0,20596.0
7010,183797.39517167336,163200.0,20597.0
16383,158497.949937452,137900.0,20598.0
18128,318100.5000280418,338700.0,20599.0
15735,266896.6866655487,287500.0,20603.0
16299,45393.236963746254,66000.0,20607.0
13073,129386.02183988909,150000.0,20614.0
2845,109615.88453849955,89000.0,20616.0
15913,208982.9025584742,229600.0,20617.0
12804,90618.59241264989,70000.0,20619.0
15124,217219.50306373692,196600.0,20620.0
2532,32378.37433300863,53000.0,20622.0
14785,157322.02145120964,136700.0,20622.0
708,197472.97250382326,218100.0,20627.0
18805,59770.404618476634,80400.0,20630.0
16199,38344.979153645865,59000.0,20655.0
15411,185264.0695619254,164600.0,20664.0
14053,133181.08500280706,112500.0,20681.0
8548,212612.9277596783,233300.0,20687.0
10430,263408.4621553252,284100.0,20692.0
19657,83900.02460418234,104600.0,20700.0
8824,292898.8435826036,313600.0,20701.0
2759,51990.031645261886,72700.0,20710.0
4783,158212.31373483434,137500.0,20712.0
595,241634.7848214518,220900.0,20735.0
18758,55057.32407304915,75800.0,20743.0
19197,203745.2031180544,183000.0,20745.0
13879,142163.28298396154,121400.0,20763.0
1694,225632.33872912332,246400.0,20768.0
13313,133970.78008648774,113200.0,20771.0
16288,60627.49263050352,81400.0,20773.0
5144,114973.45926197825,94200.0,20773.0
20077,98017.91104022329,118800.0,20782.0
3961,241782.71023795757,221000.0,20783.0
8426,218913.76639633763,239700.0,20786.0
7706,262399.1239306164,241600.0,20799.0
16613,250386.70398234544,271200.0,20813.0
13337,165685.73722431224,186500.0,20814.0
3793,241684.18361803427,262500.0,20816.0
19567,83080.08719539206,103900.0,20820.0
15185,188424.4737711601,167600.0,20824.0
14840,120428.49149483445,99600.0,20828.0
15056,161434.14369136907,140600.0,20834.0
10271,137664.87781095508,158500.0,20835.0
9001,200238.70067867587,179400.0,20839.0
1715,191645.00577369417,170800.0,20845.0
7374,192152.61525719837,171300.0,20853.0
12264,109941.31141897026,130800.0,20859.0
20049,26641.432758146228,47500.0,20859.0
769,214671.26189268412,193800.0,20871.0
15493,268676.12500312936,247800.0,20876.0
2848,109982.21901426508,89100.0,20882.0
12827,117081.5567965853,96200.0,20882.0
20476,225007.44503594152,204100.0,20907.0
13024,152611.65890862668,131700.0,20912.0
9482,84072.34655583519,105000.0,20928.0
6415,166368.05705458767,187300.0,20932.0
5517,383539.3589304758,362600.0,20939.0
836,217549.97285668176,238500.0,20950.0
16358,91342.92900976975,112300.0,20957.0
15168,142059.27903489125,121100.0,20959.0
786,207132.83682358757,228100.0,20967.0
11059,189469.91930347026,168500.0,20970.0
14109,123072.15196576578,102100.0,20972.0
6215,225175.51546623444,204200.0,20976.0
1470,286885.18800662155,265900.0,20985.0
10045,170709.4741286829,191700.0,20991.0
18712,37207.219496067264,58200.0,20993.0
6565,222012.46048818805,201000.0,21012.0
16816,332266.935020144,353300.0,21033.0
14021,261034.42650939533,240000.0,21034.0
1041,120153.13173075553,99100.0,21053.0
5588,214246.49700684063,235300.0,21054.0
8968,307042.4759887883,328100.0,21058.0
19950,111268.64631677992,90200.0,21069.0
9341,225530.06089327068,246600.0,21070.0
17901,238586.95733326432,217500.0,21087.0
12602,31405.030045187246,52500.0,21095.0
2554,93298.78260067067,72200.0,21099.0
3263,85188.05548104786,106300.0,21112.0
16103,251183.13282696807,272300.0,21117.0
3463,194221.04594589662,173100.0,21121.0
13088,144428.1244894898,123300.0,21128.0
5693,250066.92610888646,271200.0,21133.0
8550,212767.1414875379,233900.0,21133.0
14026,200940.185255011,179800.0,21140.0
3383,216953.7516562106,195800.0,21154.0
17926,241746.35382026536,262900.0,21154.0
8713,320046.33538190485,341200.0,21154.0
14373,375241.09512835066,396400.0,21159.0
1663,291439.96428915206,312600.0,21160.0
15572,204737.72685957336,225900.0,21162.0
6138,142926.69287731874,164100.0,21173.0
18725,93022.63198618704,114200.0,21177.0
9047,138210.67649001387,159400.0,21189.0
6997,198994.87834534465,177800.0,21195.0
10282,224902.83486746348,246100.0,21197.0
3592,234199.68959150565,255400.0,21200.0
1149,58300.27617894858,79500.0,21200.0
4187,223286.5916803561,244500.0,21213.0
11185,237926.89408084753,216700.0,21227.0
16612,243368.99654410043,264600.0,21231.0
7912,166936.20440021573,145700.0,21236.0
18596,235542.3276992451,214300.0,21242.0
6069,292753.2176868856,271500.0,21253.0
806,205445.9897901401,226700.0,21254.0
13825,43543.50247283015,64800.0,21256.0
1811,150359.8711029718,129100.0,21260.0
1276,220139.48659884903,241400.0,21261.0
906,249161.52268767814,227900.0,21262.0
5900,197035.7574130105,218300.0,21264.0
1446,203264.61074530115,182000.0,21265.0
9236,74729.52197764957,96000.0,21270.0
11524,247375.035583491,226100.0,21275.0
17387,134979.42975365298,113700.0,21279.0
11440,291091.3867665165,269800.0,21291.0
9686,199092.6992386836,177800.0,21293.0
2464,55496.387815651105,76800.0,21304.0
7018,187309.9397794667,166000.0,21310.0
3899,215012.97853379327,193700.0,21313.0
16536,173676.83367473623,195000.0,21323.0
20482,245228.77756137468,223900.0,21329.0
16465,111765.43421293839,133100.0,21335.0
1995,26360.54010540538,47700.0,21339.0
807,220042.10058117242,198700.0,21342.0
11106,208447.27197525607,187100.0,21347.0
19179,313053.0859825206,334400.0,21347.0
19647,88937.00882387298,110300.0,21363.0
17482,267526.41282718244,288900.0,21374.0
13021,191873.5624551377,170500.0,21374.0
5783,261225.11537833998,282600.0,21375.0
17391,133884.33249422794,112500.0,21384.0
15304,245313.01167709343,266700.0,21387.0
13922,28608.547945955972,50000.0,21391.0
3314,75507.83398596465,96900.0,21392.0
18724,132493.50746735538,111100.0,21394.0
18529,276796.61622375634,255400.0,21397.0
14781,182100.87649376973,160700.0,21401.0
9491,140202.22516734237,118800.0,21402.0
9784,168304.99820460854,146900.0,21405.0
3916,233508.33398510548,212100.0,21408.0
11210,173817.2623345291,152400.0,21417.0
12567,66176.6232207233,87600.0,21423.0
19709,112567.53407340383,134000.0,21432.0
20019,120650.11668109996,99200.0,21450.0
136,347440.3403263893,368900.0,21460.0
11421,299464.9358912527,278000.0,21465.0
11812,199129.9022872071,220600.0,21470.0
47,158971.94002028342,137500.0,21472.0
8395,196476.1527524735,175000.0,21476.0
9866,206487.4019495209,185000.0,21487.0
15454,132889.08458823324,111400.0,21489.0
9295,378509.12451912987,400000.0,21491.0
9199,102607.2768033596,124100.0,21493.0
1139,104600.25707691492,126100.0,21500.0
7825,199103.9395998663,177600.0,21504.0
5666,235995.76001289437,257500.0,21504.0
2673,40496.36662551938,62000.0,21504.0
13895,32693.650922431756,54200.0,21506.0
18532,188207.7475350043,166700.0,21508.0
1177,17892.39322520446,39400.0,21508.0
18553,217915.27277617462,196400.0,21515.0
19748,150317.11847673563,128800.0,21517.0
19250,199822.8720326268,178300.0,21523.0
13499,48176.02097585818,69700.0,21524.0
4753,170975.5124298048,192500.0,21524.0
10308,376426.7232951381,354900.0,21527.0
11382,158833.60163475698,137300.0,21534.0
4480,170044.63064707522,148500.0,21545.0
13929,91945.0428567125,70400.0,21545.0
7606,127051.87755641519,105500.0,21552.0
17315,204830.10543023798,226400.0,21570.0
19735,101386.95319585511,79800.0,21587.0
11565,232189.1850751591,210600.0,21589.0
15959,245296.81690572205,266900.0,21603.0
10452,266491.5874409124,288100.0,21608.0
16413,125291.58249529739,146900.0,21608.0
13867,147314.75976230166,125700.0,21615.0
19842,35976.18576019828,57600.0,21624.0
3160,84645.26909171737,106300.0,21655.0
778,196667.47647868984,175000.0,21667.0
8283,412828.628013153,434500.0,21671.0
7749,205880.06530028905,184200.0,21680.0
1074,133087.18540655772,111400.0,21687.0
1708,215898.54733293425,194200.0,21699.0
1448,182702.6840575138,161000.0,21703.0
2413,113303.58937504402,91600.0,21704.0
13312,181526.82633578652,159800.0,21727.0
10589,76729.30393414895,55000.0,21729.0
1652,285263.44597872917,307000.0,21737.0
8779,223060.26544167256,244800.0,21740.0
4847,127542.31354790818,105800.0,21742.0
13734,156350.22462825794,134600.0,21750.0
9086,148549.95979560397,126800.0,21750.0
14860,163454.34797454168,141700.0,21754.0
12786,34144.59820486425,55900.0,21755.0
942,161543.78802467455,183300.0,21756.0
7351,153240.41516273658,175000.0,21760.0
13476,152463.19992221383,130700.0,21763.0
19689,62019.966775924055,83800.0,21780.0
10930,144918.58599604832,166700.0,21781.0
12886,115709.90384277535,137500.0,21790.0
19235,277503.4221969744,255700.0,21803.0
14328,226808.73656068908,205000.0,21809.0
19050,76285.28794349212,98100.0,21815.0
5071,129816.74179395966,108000.0,21817.0
4390,165682.35202756486,187500.0,21818.0
3156,46072.76306929579,67900.0,21827.0
18114,310669.5562522252,332500.0,21830.0
4859,159335.9206164174,137500.0,21836.0
5853,268940.6465428965,247100.0,21841.0
19106,224158.0855556967,202300.0,21858.0
15584,151042.29562917174,172900.0,21858.0
13962,197863.35490202447,176000.0,21863.0
13460,90611.77117589276,112500.0,21888.0
8529,185996.16107786782,207900.0,21904.0
6313,215105.04982900104,193200.0,21905.0
2545,90204.77673828418,68300.0,21905.0
11091,162406.28584363396,140500.0,21906.0
1142,89270.30339969619,111200.0,21930.0
11045,203666.7489384378,225600.0,21933.0
64,95438.07819262196,73500.0,21938.0
15737,209445.31614692617,187500.0,21945.0
8115,219448.9014482449,197500.0,21949.0
9516,131549.55984469005,109600.0,21950.0
1273,134746.4248476361,156700.0,21954.0
14162,169656.2023932699,147700.0,21956.0
10388,369958.8733049511,348000.0,21959.0
18238,196978.52190430343,175000.0,21979.0
1861,125579.05780942019,103600.0,21979.0
20052,30520.133919397485,52500.0,21980.0
10856,255081.18030205878,233100.0,21981.0
1172,41305.00867805429,63300.0,21995.0
2039,115094.84315223826,93100.0,21995.0
16300,63692.24510027628,85700.0,22008.0
3396,211609.14699965893,189600.0,22009.0
11478,324513.3718237418,302500.0,22013.0
10882,274015.0542551114,252000.0,22015.0
3523,265816.99860324257,243800.0,22017.0
6759,260573.04609013334,282600.0,22027.0
6603,175531.87958823275,153500.0,22032.0
11383,394435.296371809,372400.0,22035.0
4795,146040.02567249295,124000.0,22040.0
1961,136644.9100196073,158700.0,22055.0
7964,178765.7219266914,156700.0,22066.0
19420,165423.2807980977,187500.0,22077.0
12397,115420.92917627,137500.0,22079.0
12187,135313.50322691727,157400.0,22086.0
17300,227907.70523654696,250000.0,22092.0
12460,39905.90512854367,62000.0,22094.0
10396,200200.79248698536,222300.0,22099.0
12488,115905.9970206983,93800.0,22106.0
1133,114912.5874989955,92800.0,22113.0
4349,394581.0842468267,416700.0,22119.0
9205,125677.70666681151,147800.0,22122.0
17721,299962.0190225401,277800.0,22162.0
17004,271033.00125788746,293200.0,22167.0
16107,264124.2534448004,286300.0,22176.0
2449,143076.62354700317,120900.0,22177.0
15548,100315.69764734819,122500.0,22184.0
6400,196115.35426129794,218300.0,22185.0
11652,350695.8907012051,328500.0,22196.0
6782,241403.320299539,263600.0,22197.0
10181,215699.5201299071,193500.0,22200.0
730,205017.6082965782,182800.0,22218.0
9496,190980.15743798818,213200.0,22220.0
14355,184222.9762227344,162000.0,22223.0
2940,31173.348671015672,53400.0,22227.0
6168,187728.62889363387,165500.0,22229.0
18141,401667.15554382047,423900.0,22233.0
17994,260964.05630438912,283200.0,22236.0
11668,210240.26649930738,188000.0,22240.0
9453,35650.596553463605,57900.0,22249.0
1709,207249.98559897693,185000.0,22250.0
19581,74545.2108936566,96800.0,22255.0
12914,167942.821822727,190200.0,22257.0
1920,105937.19046625178,128200.0,22263.0
13968,155265.02657706043,133000.0,22265.0
13455,161169.1053076077,138900.0,22269.0
2356,179568.62111527557,157300.0,22269.0
8778,255624.7530569984,277900.0,22275.0
10841,251781.89880123382,229500.0,22282.0
20610,23194.56492051689,45500.0,22305.0
3169,23181.973354579706,45500.0,22318.0
18605,226429.9131343868,204100.0,22330.0
14853,125739.95355517147,103400.0,22340.0
14124,122340.6019496641,100000.0,22341.0
16825,231758.4799667057,254100.0,22342.0
11286,212965.20110221577,190600.0,22365.0
5953,223131.21170546176,245500.0,22369.0
3319,66130.52657883175,88500.0,22369.0
4764,179376.24808985039,157000.0,22376.0
17714,240016.77361404788,262400.0,22383.0
19595,173412.02055876175,195800.0,22388.0
127,314692.35787181556,292300.0,22392.0
14622,187402.01239031434,165000.0,22402.0
20588,38864.006299002795,61300.0,22436.0
20244,241438.05837120107,219000.0,22438.0
12564,123944.79654318918,101500.0,22445.0
20234,226244.61625989954,203800.0,22445.0
7123,186559.70045264185,164100.0,22460.0
17423,157862.0007294721,135400.0,22462.0
17384,238504.4857763,261000.0,22496.0
12352,146597.00585631162,124100.0,22497.0
14854,118101.60368391257,95600.0,22502.0
11005,428797.09535302944,451300.0,22503.0
10068,133406.37850136738,110900.0,22506.0
6994,193913.3551353223,171400.0,22513.0
10019,116280.230721943,138800.0,22520.0
3238,28259.507901313802,50800.0,22540.0
19828,102940.83678277602,80400.0,22541.0
9241,134372.7952594418,111800.0,22573.0
3108,107079.68092845989,84500.0,22580.0
20310,90093.06890948521,67500.0,22593.0
12799,103993.5257903013,81400.0,22594.0
6198,214400.18829948208,191800.0,22600.0
5104,153602.50845051635,131000.0,22603.0
14835,126205.08073035904,103600.0,22605.0
14508,244392.08640618008,267000.0,22608.0
11910,146009.82188199597,123400.0,22610.0
11072,249722.54898859098,227100.0,22623.0
15310,290675.3802228585,313300.0,22625.0
3144,105827.62107685753,83200.0,22628.0
13439,150947.68475731646,128300.0,22648.0
16044,206247.99002192947,228900.0,22652.0
9126,131953.87781621385,109300.0,22654.0
8013,248869.4984465219,226200.0,22669.0
10967,215392.13522360587,192700.0,22692.0
2827,214807.0361494927,237500.0,22693.0
2462,35203.51567970656,57900.0,22696.0
11870,167904.54720969914,145200.0,22705.0
16722,183092.4161876952,205800.0,22708.0
4663,327287.9901265834,350000.0,22712.0
17810,291120.79953678395,268400.0,22721.0
3831,215376.26105933034,238100.0,22724.0
7808,208327.71808747758,185600.0,22728.0
12952,136236.6421575976,113500.0,22737.0
15299,260551.76765453516,283300.0,22748.0
12259,54928.7874545207,77700.0,22771.0
19945,37211.65599620878,60000.0,22788.0
6276,176591.07363791464,153800.0,22791.0
19367,135291.04561321108,112500.0,22791.0
6133,123003.56929551568,145800.0,22796.0
5510,226102.8352332778,248900.0,22797.0
8952,243589.03986613508,266400.0,22811.0
17945,271888.4486114235,294700.0,22812.0
10145,224423.2522220261,201600.0,22823.0
11670,224930.25598170466,202100.0,22830.0
11592,282237.35419112537,259400.0,22837.0
2336,134142.60752131432,111300.0,22843.0
20128,210755.96196223193,187900.0,22856.0
12331,66542.85278155579,89400.0,22857.0
7261,135358.37230871044,112500.0,22858.0
