,predicciones,valor real,diferencia
9068,120098.1935658186,101400.0,18698.0
7121,229399.3610295069,210700.0,18699.0
1649,213404.31728330062,194700.0,18704.0
9501,194812.84057167353,176100.0,18713.0
2983,87219.11949446856,68500.0,18719.0
10879,279218.79748762044,260500.0,18719.0
4144,189324.8448060148,170600.0,18725.0
15507,172925.08482369798,154200.0,18725.0
13269,143766.70721569064,162500.0,18733.0
17815,339433.23407460714,320700.0,18733.0
13507,74465.53895601549,93200.0,18734.0
2695,55566.33079544795,74300.0,18734.0
11395,328857.80427745666,347600.0,18742.0
672,212245.18329487136,193500.0,18745.0
10240,199653.84739271028,218400.0,18746.0
5205,124450.27355063678,105700.0,18750.0
7164,105044.25228127936,123800.0,18756.0
6067,280864.53862990317,262100.0,18765.0
16678,73772.88630111306,55000.0,18773.0
2482,83774.56369411497,65000.0,18775.0
661,205975.9693467599,187200.0,18776.0
3898,207184.1616247531,188400.0,18784.0
9723,192214.86203065998,211000.0,18785.0
11029,201304.52015681134,220100.0,18795.0
3647,166903.60393462895,185700.0,18796.0
17356,214505.3205859323,195700.0,18805.0
17429,153513.80969148013,134700.0,18814.0
7082,193613.92299455707,174800.0,18814.0
941,226819.68399493024,208000.0,18820.0
16101,241961.2265628436,260800.0,18839.0
10441,233257.4458461076,252100.0,18843.0
11224,195454.54922767292,214300.0,18845.0
19291,225547.1046734873,244400.0,18853.0
2260,39941.92110719104,58800.0,18858.0
13595,49439.36285502635,68300.0,18861.0
18578,165430.6437942247,184300.0,18869.0
5572,249074.0273971841,230200.0,18874.0
12795,48725.43653093648,67600.0,18875.0
12315,84219.62251600355,103100.0,18880.0
13268,147418.18215383484,166300.0,18882.0
7516,138186.4979902064,119300.0,18886.0
12821,89709.47959087294,108600.0,18891.0
17610,301595.9080810028,320500.0,18904.0
6366,292894.65377890156,311800.0,18905.0
3508,236009.29553141893,217100.0,18909.0
1242,86410.67316185264,67500.0,18911.0
16534,87385.04023135087,106300.0,18915.0
2741,65382.00399142213,84300.0,18918.0
19855,50678.0992578055,69600.0,18922.0
2011,43177.24423425848,62100.0,18923.0
10713,211469.33720004186,230400.0,18931.0
11632,299560.17936925584,318500.0,18940.0
18656,209660.0174244108,228600.0,18940.0
9834,268540.93067569536,287500.0,18959.0
1338,182862.24287083535,163900.0,18962.0
12442,57136.125768286176,76100.0,18964.0
16802,283632.99286294385,302600.0,18967.0
19949,35132.01304498158,54100.0,18968.0
10925,158178.55696979165,139200.0,18979.0
12602,33516.5199067464,52500.0,18983.0
313,120384.44575846457,101400.0,18984.0
13312,178783.8196193949,159800.0,18984.0
19307,225115.24899810116,244100.0,18985.0
12473,156484.68127582758,137500.0,18985.0
5099,144791.29363290424,125800.0,18991.0
12090,108908.39668010676,127900.0,18992.0
9214,60206.392072902556,79200.0,18994.0
17539,212798.86486569577,193800.0,18999.0
5669,257397.18214476504,276400.0,19003.0
1774,159307.3143970737,140300.0,19007.0
11047,253210.26463566633,234200.0,19010.0
7734,226317.78380561055,207300.0,19018.0
15503,359319.7047924736,340300.0,19020.0
940,191273.4709227708,210300.0,19027.0
328,95430.56907343777,76400.0,19031.0
11421,297032.39992879145,278000.0,19032.0
19958,97335.74379993905,78300.0,19036.0
14975,169149.52101653058,150100.0,19050.0
19251,216454.03378026333,197400.0,19054.0
19222,259256.7682464585,240200.0,19057.0
9670,101559.26831223734,82500.0,19059.0
1363,152971.19376868784,133900.0,19071.0
2801,83973.4830155861,64900.0,19073.0
4424,244074.59673139727,225000.0,19075.0
9749,53818.970389451744,72900.0,19081.0
16223,113182.62668718159,94100.0,19083.0
14570,181583.44103572174,162500.0,19083.0
1470,284984.11566394166,265900.0,19084.0
14851,137287.30223460216,118200.0,19087.0
3318,117711.41292773455,136800.0,19089.0
901,255503.53792596224,236400.0,19104.0
16098,264090.3571303721,283200.0,19110.0
6316,283287.7321288039,302400.0,19112.0
14107,109727.93177247106,90600.0,19128.0
2055,55062.95446263798,74200.0,19137.0
8891,272560.72091891407,291700.0,19139.0
11652,347644.54205876123,328500.0,19145.0
11890,65644.16402528153,84800.0,19156.0
15411,183760.68098543456,164600.0,19161.0
13116,156537.5678548753,175700.0,19162.0
17940,238437.74848557054,257600.0,19162.0
16683,175963.30624826823,156800.0,19163.0
7929,181869.96716776077,162700.0,19170.0
17992,240826.7857146791,260000.0,19173.0
16636,274726.1694212902,293900.0,19174.0
3768,317720.30576004484,336900.0,19180.0
10844,285288.12442655733,266100.0,19188.0
19162,184590.16262180463,165400.0,19190.0
6280,176496.18227565155,157300.0,19196.0
836,219297.07373262022,238500.0,19203.0
1480,179004.16985788645,159800.0,19204.0
19814,39893.90260897725,59100.0,19206.0
13714,143293.39683477813,162500.0,19207.0
19831,65488.7281234352,84700.0,19211.0
8139,244513.00150980137,225300.0,19213.0
10899,153831.72024580586,134600.0,19232.0
3819,236161.88995491335,255400.0,19238.0
9655,42060.44506153962,61300.0,19240.0
9594,118040.31928691285,98800.0,19240.0
11185,235957.16416343115,216700.0,19257.0
7919,206620.9103674678,225900.0,19279.0
13146,143215.57615955558,162500.0,19284.0
2378,36504.0962299899,55800.0,19296.0
9496,193874.7065859781,213200.0,19325.0
17364,166034.10259645805,146700.0,19334.0
11294,209841.03146776283,190500.0,19341.0
2092,27258.531248522253,46600.0,19341.0
16980,256754.95788418443,276100.0,19345.0
13236,373358.3991606189,354000.0,19358.0
1766,154658.99094181636,135300.0,19359.0
6069,290874.45814146777,271500.0,19374.0
3833,206224.70388926723,225600.0,19375.0
9341,227220.961305562,246600.0,19379.0
4806,155987.99507248413,136600.0,19388.0
5035,159791.63380925456,140400.0,19392.0
6837,215504.78353676555,234900.0,19395.0
16231,160897.62696866697,141500.0,19398.0
11251,170200.82956741733,189600.0,19399.0
3476,393408.1738740875,374000.0,19408.0
7010,182607.88434783876,163200.0,19408.0
10884,285785.16419266013,305200.0,19415.0
13075,115015.15528577485,95600.0,19415.0
9198,125925.04200376902,106500.0,19425.0
7065,183827.77843804396,164400.0,19428.0
10789,216971.0719664917,236400.0,19429.0
8115,216934.43481477053,197500.0,19434.0
2840,95648.6749274339,76200.0,19449.0
9086,146251.30873954867,126800.0,19451.0
261,141051.930523469,121600.0,19452.0
9715,187770.5246548332,168300.0,19471.0
12542,142473.45147031662,123000.0,19473.0
14473,383072.6240318172,363600.0,19473.0
1398,209074.40496932412,189600.0,19474.0
14031,283074.1594680513,263600.0,19474.0
19053,115877.07635053719,96400.0,19477.0
18974,68021.24447206952,87500.0,19479.0
2520,53615.20212300954,73100.0,19485.0
10433,211813.29844418197,231300.0,19487.0
2325,93002.87988851464,112500.0,19497.0
6657,149296.10498118564,168800.0,19504.0
16115,254195.19191956113,273700.0,19505.0
8682,247092.82131934044,266600.0,19507.0
6904,223687.78236707154,243200.0,19512.0
758,198813.80342335725,179300.0,19514.0
5581,203886.26446054794,223400.0,19514.0
19569,122416.34024348384,102900.0,19516.0
20017,92424.35649621818,72900.0,19524.0
16959,320964.99233155634,340500.0,19535.0
19807,99543.51858814503,80000.0,19544.0
297,127444.59212936327,107900.0,19545.0
9246,33249.65784284368,52800.0,19550.0
15587,178542.6187990897,198100.0,19557.0
14272,97662.02078111173,78100.0,19562.0
2531,89264.05782696232,69700.0,19564.0
14864,165474.950639571,145900.0,19575.0
3348,20416.501452546538,40000.0,19583.0
5846,180415.0664471595,200000.0,19585.0
8917,277912.6680071664,297500.0,19587.0
4783,157087.78424145054,137500.0,19588.0
76,121688.20590543898,102100.0,19588.0
4761,171191.11972116935,151600.0,19591.0
7826,206201.31045162637,225800.0,19599.0
14053,132102.06928102317,112500.0,19602.0
10538,317088.86528208223,336700.0,19611.0
13446,75688.42701673327,95300.0,19612.0
1908,138416.10715111258,118800.0,19616.0
239,135017.0155311596,115400.0,19617.0
11333,176680.43870908162,196300.0,19620.0
19246,155023.08517272916,135400.0,19623.0
8325,128224.3683125726,108600.0,19624.0
20045,23472.728686912975,43100.0,19627.0
13304,106569.42507607746,126200.0,19631.0
18150,205366.34231759323,225000.0,19634.0
16396,105360.62952038884,125000.0,19639.0
2573,115745.27804512501,96100.0,19645.0
19946,34946.59807392079,54600.0,19653.0
18122,264341.53063184454,284000.0,19658.0
9425,222935.56560229638,242600.0,19664.0
19709,114323.02504606848,134000.0,19677.0
13113,164082.10047895304,144400.0,19682.0
7795,183791.00966657337,164100.0,19691.0
11823,133501.5817898843,153200.0,19698.0
6166,183601.2129727663,163900.0,19701.0
13417,105294.71660237637,125000.0,19705.0
1907,137407.0571705117,117700.0,19707.0
20260,214991.85892873514,234700.0,19708.0
19603,63086.91303555356,82800.0,19713.0
2190,40683.01740328042,60400.0,19717.0
1791,57627.92623665501,37900.0,19728.0
11458,253863.852275096,273600.0,19736.0
6020,137043.9815377501,117300.0,19744.0
16190,122845.47400905436,103100.0,19745.0
2490,56846.63696736115,76600.0,19753.0
3896,220053.98277814384,200300.0,19754.0
17085,183033.00085234223,202800.0,19767.0
12352,143871.43448829534,124100.0,19771.0
9212,66073.53476900357,46300.0,19774.0
11760,135123.888264168,154900.0,19776.0
5816,197700.48864552507,217500.0,19800.0
13655,129699.9953881242,149500.0,19800.0
15171,167999.8693832177,148200.0,19800.0
4566,167698.90214112663,187500.0,19801.0
5853,266901.9829645468,247100.0,19802.0
19453,157407.68526292773,137600.0,19808.0
3966,221316.66145556443,201500.0,19817.0
8516,196581.50746623788,216400.0,19818.0
14895,155318.0615966415,135500.0,19818.0
18140,368280.38237180223,388100.0,19820.0
4790,138022.59625188215,118200.0,19823.0
16325,130177.42346267932,150000.0,19823.0
3142,53476.435439972876,73300.0,19824.0
6173,206929.11615989223,187100.0,19829.0
6862,217369.4162361549,237200.0,19831.0
13073,130168.78874408436,150000.0,19831.0
3601,262133.241929134,242300.0,19833.0
5391,211064.67734596587,230900.0,19835.0
5707,248157.77316014114,268000.0,19842.0
16796,258546.55097177718,278400.0,19853.0
2588,77361.93696240772,57500.0,19862.0
2659,93868.79587987444,74000.0,19869.0
9269,372228.91395581944,392100.0,19871.0
12786,36025.67292471911,55900.0,19874.0
16358,92409.89102442318,112300.0,19890.0
6330,264098.31230080716,284000.0,19902.0
13626,42995.12830975771,62900.0,19905.0
12203,165509.23490700888,145600.0,19909.0
1737,178710.05864352366,158800.0,19910.0
1943,187688.62999110034,207600.0,19911.0
8734,253083.70366211474,273000.0,19916.0
2989,36577.866540746036,56500.0,19922.0
20005,20977.22335095005,40900.0,19923.0
11247,173725.08742771886,153800.0,19925.0
17489,208270.21701738244,228200.0,19930.0
11495,375368.7490624029,395300.0,19931.0
17525,186643.73588421335,166700.0,19944.0
9740,194945.61388155143,175000.0,19946.0
18543,205053.32586883864,225000.0,19947.0
16007,315147.4689459667,335100.0,19953.0
6620,205043.30080596358,225000.0,19957.0
892,279564.22480103275,259600.0,19964.0
3314,76933.68733823102,96900.0,19966.0
20234,223771.45643039164,203800.0,19971.0
19497,171973.36129363434,152000.0,19973.0
11326,156121.81757686444,176100.0,19978.0
12511,120080.26529021625,100100.0,19980.0
6794,199013.4199804915,219000.0,19987.0
3385,296910.7115085724,316900.0,19989.0
11933,61309.043655930436,81300.0,19991.0
7575,139391.59740693012,119400.0,19992.0
13823,72207.82761634543,92200.0,19992.0
12058,87004.8845659552,107000.0,19995.0
16925,238305.04784596508,258300.0,19995.0
3899,213695.6465886755,193700.0,19996.0
5984,281795.7927185586,261800.0,19996.0
11915,131497.0656663793,111500.0,19997.0
1075,117010.2650412806,97000.0,20010.0
20476,224110.3249381733,204100.0,20010.0
6438,205986.80247729452,226000.0,20013.0
14948,203279.96057738963,223300.0,20020.0
9936,183435.1615473107,163400.0,20035.0
3118,34263.16445148492,54300.0,20037.0
10610,215562.06988047104,235600.0,20038.0
4427,113261.36501560529,133300.0,20039.0
16465,113055.8876750588,133100.0,20044.0
16354,125347.11117642157,105300.0,20047.0
11444,284747.7095054614,264700.0,20048.0
20165,210752.0900195515,230800.0,20048.0
10900,132554.20396562765,112500.0,20054.0
14355,182056.04281475995,162000.0,20056.0
2339,143359.8784818328,123300.0,20060.0
10230,166536.65783882613,186600.0,20063.0
13879,141463.70101547235,121400.0,20064.0
12428,79924.5357123746,100000.0,20075.0
18877,110077.467021449,90000.0,20077.0
10627,355618.1582634477,375700.0,20082.0
505,152986.7278480183,132900.0,20087.0
17926,242811.09387631685,262900.0,20089.0
13930,66698.0307613138,86800.0,20102.0
15941,216098.383924974,236200.0,20102.0
10920,157296.69635257043,177400.0,20103.0
2644,112607.83583651087,92500.0,20108.0
11565,230712.0527567875,210600.0,20112.0
2985,19282.439477413223,39400.0,20118.0
2908,102827.8505149408,82700.0,20128.0
3719,202368.49119083304,222500.0,20132.0
13756,74163.8646064027,94300.0,20136.0
3371,233140.76507016626,213000.0,20141.0
1676,143157.34544365766,123000.0,20157.0
17687,212057.03622742393,191900.0,20157.0
4805,154258.8140763354,134100.0,20159.0
5144,114363.90209309023,94200.0,20164.0
12217,63167.92932250927,43000.0,20168.0
14681,243829.5209589759,264000.0,20170.0
15966,230824.6626669545,251000.0,20175.0
12311,102721.54465365008,122900.0,20178.0
11822,170885.50396511809,150700.0,20186.0
10391,351587.15106924705,331400.0,20187.0
20532,133410.01918817929,153600.0,20190.0
13300,131891.57191145356,111700.0,20192.0
18477,301499.82966765814,321700.0,20200.0
5507,281099.08577221516,301300.0,20201.0
1170,36497.77858513259,56700.0,20202.0
5772,199988.54230306827,220200.0,20211.0
775,214623.15521074948,194400.0,20223.0
5080,116030.18755577755,95800.0,20230.0
9635,92269.4643868386,112500.0,20231.0
15403,219859.70263147482,240100.0,20240.0
19802,-5242.977596383833,14999.0,20242.0
4990,121643.3862939034,101400.0,20243.0
336,127870.97164466872,107600.0,20271.0
5836,242625.7886568993,262900.0,20274.0
12298,214077.76081772608,193800.0,20278.0
14027,195281.78192100103,175000.0,20282.0
13455,159182.68729018042,138900.0,20283.0
2071,116984.1195083328,96700.0,20284.0
13439,148588.54146997893,128300.0,20289.0
12988,165893.0378663449,145600.0,20293.0
10911,157107.23986127885,177400.0,20293.0
13476,150995.73582688603,130700.0,20296.0
13531,129303.88500894414,109000.0,20304.0
18597,225108.54663223273,204800.0,20309.0
2164,85914.25837326114,65600.0,20314.0
5390,201783.18139408506,222100.0,20317.0
17594,244677.32621436787,265000.0,20323.0
18553,216731.4596151593,196400.0,20331.0
3319,68168.19020868951,88500.0,20332.0
18533,215638.1359450441,195300.0,20338.0
19660,72747.0368259692,93100.0,20353.0
3523,264162.8318754193,243800.0,20363.0
13625,38931.23937095425,59300.0,20369.0
13216,192628.735194689,213000.0,20371.0
5578,179628.1484429174,200000.0,20372.0
19020,152972.33342660312,132600.0,20372.0
10443,260210.6340408284,280600.0,20389.0
20482,244294.46531721146,223900.0,20394.0
19581,76406.32773691381,96800.0,20394.0
13266,128404.86653629126,148800.0,20395.0
10263,281504.55054011225,301900.0,20395.0
13509,50203.251651510946,70600.0,20397.0
15040,158518.84246981633,138100.0,20419.0
14068,136538.40028244536,116100.0,20438.0
7749,204639.84989323607,184200.0,20440.0
19776,59352.81937746346,79800.0,20447.0
18128,318250.24529473006,338700.0,20450.0
10609,331956.11749840714,311500.0,20456.0
2548,85057.46568123536,64600.0,20457.0
2895,37434.12129169915,57900.0,20466.0
13234,290032.83819343126,310500.0,20467.0
20203,214529.9334346677,235000.0,20470.0
15205,273629.096627597,294100.0,20471.0
3553,354187.40489804884,333700.0,20487.0
14241,128494.95611051784,108000.0,20495.0
6049,109094.69269172807,129600.0,20505.0
11106,207610.55292918417,187100.0,20511.0
9008,359487.8137783357,380000.0,20512.0
9847,308987.7151939971,329500.0,20512.0
20263,203977.3499073629,224500.0,20523.0
13653,85775.38447483856,106300.0,20525.0
786,207565.59917990013,228100.0,20534.0
3187,66956.40925628552,87500.0,20544.0
3051,104454.90467838699,125000.0,20545.0
14425,250044.30326718936,270600.0,20556.0
2968,151558.9434278544,131000.0,20559.0
19050,77539.02569149435,98100.0,20561.0
13320,89830.912193681,110400.0,20569.0
2264,100270.68526063085,79700.0,20571.0
1923,97929.35913763306,118500.0,20571.0
11910,143972.15401511465,123400.0,20572.0
2552,101873.37918273918,81300.0,20573.0
10841,250075.44044631062,229500.0,20575.0
20515,107186.41283221124,86600.0,20586.0
16551,175891.41920061543,155300.0,20591.0
4859,158093.41209580522,137500.0,20593.0
17970,207105.51524281886,227700.0,20594.0
4592,345614.7396785106,325000.0,20615.0
7912,166320.37411383825,145700.0,20620.0
14633,279378.4448345169,300000.0,20622.0
2706,103824.19445963902,83200.0,20624.0
9469,126425.2319443542,105800.0,20625.0
15313,208127.305947976,187500.0,20627.0
1717,183431.30044895114,162800.0,20631.0
8013,246844.681784634,226200.0,20645.0
10064,64354.12535926877,85000.0,20646.0
19605,77250.88508417393,97900.0,20649.0
16668,241832.38052499655,262500.0,20668.0
15582,137527.8681214581,158200.0,20672.0
6708,75674.24744748161,55000.0,20674.0
19842,36923.46131367772,57600.0,20677.0
367,269614.11663968896,248900.0,20714.0
19125,183318.28925425123,162600.0,20718.0
4847,126520.17280313809,105800.0,20720.0
4329,233778.17893675156,254500.0,20722.0
4777,204628.56267063913,183900.0,20729.0
18115,333860.4509044161,354600.0,20740.0
6001,167643.0217129782,146900.0,20743.0
17298,280545.2395160467,301300.0,20755.0
96,204573.0068407631,183800.0,20773.0
12792,113387.9738010228,92600.0,20788.0
18051,421710.08213388815,442500.0,20790.0
3447,142896.26585560018,163700.0,20804.0
16746,217776.62568509142,238600.0,20823.0
12599,145029.541728542,124200.0,20830.0
15168,141933.4271566408,121100.0,20833.0
11684,247266.47131435247,268100.0,20834.0
15942,223860.54369218048,244700.0,20839.0
16781,273660.4628776354,294500.0,20840.0
20356,279049.6820579836,258200.0,20850.0
13546,43944.54414432708,64800.0,20855.0
13484,139058.39227141807,118200.0,20858.0
11812,199740.86366612103,220600.0,20859.0
7893,278237.6850444601,299100.0,20862.0
19043,114664.92676899105,93800.0,20865.0
4922,111269.84525957773,90400.0,20870.0
4498,150075.83831373224,129200.0,20876.0
5792,198620.61867983168,219500.0,20879.0
3396,210494.89272862714,189600.0,20895.0
6573,198800.79567408393,177900.0,20901.0
15427,106284.43721804715,127200.0,20916.0
13867,146625.84429286385,125700.0,20926.0
10181,214432.84411661903,193500.0,20933.0
5092,120935.70199706242,100000.0,20936.0
4480,169438.0932753781,148500.0,20938.0
11158,183755.5801449095,204700.0,20944.0
15959,245944.57477237412,266900.0,20955.0
14178,130055.85794987704,109100.0,20956.0
16220,114861.39444986725,93900.0,20961.0
11488,274637.07602492365,295600.0,20963.0
7724,275633.39459768636,296600.0,20967.0
11749,196524.1671766003,217500.0,20976.0
2737,91781.2677074619,70800.0,20981.0
13327,87615.06282888202,108600.0,20985.0
2176,59105.92479981753,80100.0,20994.0
13929,91396.40612375818,70400.0,20996.0
5582,192599.9892734958,213600.0,21000.0
14859,171005.57522685104,150000.0,21006.0
4795,145015.926496925,124000.0,21016.0
14854,116619.89183809969,95600.0,21020.0
7963,188123.03343199368,167100.0,21023.0
17804,267824.8151735682,246800.0,21025.0
11210,173429.0088079943,152400.0,21029.0
10942,138362.15655608283,159400.0,21038.0
8748,317945.0075529704,339000.0,21055.0
19454,159358.39202185348,138300.0,21058.0
14509,233333.96822178323,254400.0,21066.0
10680,405032.8545918416,426100.0,21067.0
10558,88569.54831625783,67500.0,21070.0
20052,31421.713793507253,52500.0,21078.0
10019,117717.86022730242,138800.0,21082.0
18424,223410.09361078986,244500.0,21090.0
11592,280494.0585782066,259400.0,21094.0
16300,64602.835148371145,85700.0,21097.0
11852,78891.6006174672,100000.0,21108.0
8997,293790.53425133385,314900.0,21109.0
14879,178010.70098745986,156900.0,21111.0
2668,18872.019963336817,40000.0,21128.0
2555,88129.53165942006,67000.0,21130.0
3816,180864.5251458516,202000.0,21135.0
9296,314345.44249256,293200.0,21145.0
19955,89548.12427441706,68400.0,21148.0
4567,203844.92344834324,225000.0,21155.0
14542,189459.0065630423,168300.0,21159.0
1411,254360.20059554954,233200.0,21160.0
7964,177872.33052726113,156700.0,21172.0
2785,144820.86206315242,166000.0,21179.0
17421,184587.82856978656,163400.0,21188.0
504,169088.1465463607,147900.0,21188.0
1961,137505.54914714536,158700.0,21194.0
10813,156604.3702689329,177800.0,21196.0
14024,280995.7447299078,302200.0,21204.0
5748,217492.24604247586,238700.0,21208.0
9333,245472.0410940784,266700.0,21228.0
9682,158731.0330101871,137500.0,21231.0
6347,91267.52247610904,112500.0,21232.0
15536,101238.6621310158,80000.0,21239.0
10421,260759.88897430868,282000.0,21240.0
2464,55554.40596551946,76800.0,21246.0
18596,235549.8415011514,214300.0,21250.0
6090,194555.32847409073,173300.0,21255.0
1091,95437.71917195467,116700.0,21262.0
5054,209078.9506229738,187800.0,21279.0
890,331117.8413187702,352400.0,21282.0
1734,135088.01677929488,113800.0,21288.0
14135,140414.57355930447,119100.0,21315.0
3751,178685.21793454367,200000.0,21315.0
9254,33679.612647927745,55000.0,21320.0
4448,213020.12659038656,191700.0,21320.0
11072,248421.0307548148,227100.0,21321.0
204,139425.46281749412,118100.0,21325.0
6349,198774.0929434845,220100.0,21326.0
7069,200838.07491561148,179500.0,21338.0
16326,156246.9684476258,134900.0,21347.0
139,341452.9436172255,362800.0,21347.0
10856,254449.3024356271,233100.0,21349.0
12060,101433.66399426566,122800.0,21366.0
6499,141407.7356713217,162800.0,21392.0
11277,209892.99598064937,231300.0,21407.0
14593,204219.97883249284,182800.0,21420.0
3074,46367.943519227265,67800.0,21432.0
1491,258433.97436473164,237000.0,21434.0
5587,211862.0254190212,233300.0,21438.0
2356,178740.78569633578,157300.0,21441.0
3438,160060.2641627877,138600.0,21460.0
8009,243159.631985009,221700.0,21460.0
12124,92436.64918241889,113900.0,21463.0
1506,245025.6955744736,266500.0,21474.0
1406,190875.26910909335,169400.0,21475.0
19952,99681.70033834281,78200.0,21482.0
14577,193083.01102281664,171600.0,21483.0
14362,269913.74679055176,291400.0,21486.0
51,115287.76590726763,93800.0,21488.0
15454,132903.72825884854,111400.0,21504.0
7641,233909.19029723026,212400.0,21509.0
14050,161511.42891985603,140000.0,21511.0
8417,173813.93667252472,152300.0,21514.0
10779,255286.21124759503,276800.0,21514.0
7872,217019.0934099509,195500.0,21519.0
18532,188219.80451207387,166700.0,21520.0
4185,207325.39838981745,185800.0,21525.0
13673,182635.5110671898,161100.0,21536.0
7123,185635.88247160398,164100.0,21536.0
3067,34957.848894319846,56500.0,21542.0
15109,181865.85342782584,160300.0,21566.0
2261,92967.34409350588,71400.0,21567.0
5929,202926.0515092312,224500.0,21574.0
2645,96674.70051678154,75100.0,21575.0
370,157377.32067040628,135800.0,21577.0
17901,239076.78677338106,217500.0,21577.0
7245,172221.15432577807,193800.0,21579.0
19076,220517.44953844947,242100.0,21583.0
17791,234683.6739050994,213100.0,21584.0
17794,189499.57394145988,167900.0,21600.0
15418,164215.88124540215,142600.0,21616.0
10479,310380.63612005237,332000.0,21619.0
7808,207227.2553088569,185600.0,21627.0
14802,169461.8186370256,147800.0,21662.0
11608,412563.6389366281,390900.0,21664.0
14175,158976.48793440737,137300.0,21676.0
6889,177316.61294770468,199000.0,21683.0
9205,126110.25089791208,147800.0,21690.0
26,115491.67838462407,93800.0,21692.0
20190,288997.14672095276,267300.0,21697.0
10022,106592.68084943405,128300.0,21707.0
2447,29882.999396644183,51600.0,21717.0
7350,169381.11961999064,191100.0,21719.0
5969,180472.55067265074,202200.0,21727.0
1970,153928.750267444,132200.0,21729.0
12751,137042.8245654789,115300.0,21743.0
14072,135945.76417215506,114200.0,21746.0
13396,180647.182378457,158900.0,21747.0
5900,196552.55843616207,218300.0,21747.0
10477,195146.68548706447,216900.0,21753.0
10998,345045.93332761014,366800.0,21754.0
16816,331527.89119190496,353300.0,21772.0
7703,232925.31648603262,254700.0,21775.0
13720,53506.956280976185,75300.0,21793.0
19263,162192.9356775693,140400.0,21793.0
6572,182498.29023195623,160700.0,21798.0
2750,72599.41034699068,94400.0,21801.0
13464,85995.5972099966,107800.0,21804.0
6896,225794.99362937355,247600.0,21805.0
14051,148911.72279325937,127100.0,21812.0
2663,123311.56038893567,101500.0,21812.0
7817,214685.68879837246,236500.0,21814.0
753,187127.87021649536,165300.0,21828.0
20019,121042.17297014658,99200.0,21842.0
14803,456647.65344649635,478500.0,21852.0
3169,23645.739153546077,45500.0,21854.0
12713,120562.16964467213,98700.0,21862.0
7665,150032.66375559295,171900.0,21867.0
20128,209770.81512043695,187900.0,21871.0
2413,113476.96174163098,91600.0,21877.0
5224,121878.7927653119,100000.0,21879.0
11382,159184.72029760305,137300.0,21885.0
12048,217901.17451299855,239800.0,21899.0
9144,143091.58022253,165000.0,21908.0
10636,217568.83454040118,239500.0,21931.0
2662,104341.57703608146,82400.0,21942.0
6039,97450.21250088129,119400.0,21950.0
9619,234157.02577415353,212200.0,21957.0
4912,136058.12257919164,114100.0,21958.0
9509,176569.19032876153,154600.0,21969.0
917,252871.03153835743,230900.0,21971.0
5579,218206.8771129768,240200.0,21993.0
9224,39900.67870535227,61900.0,21999.0
3047,36592.6973659338,58600.0,22007.0
15967,197091.22615928424,219100.0,22009.0
14011,332189.65712111944,354200.0,22010.0
19950,112209.65566977911,90200.0,22010.0
8099,178909.937379417,156900.0,22010.0
9785,177980.65905688243,200000.0,22019.0
9923,160135.4618708943,138100.0,22035.0
14792,162535.67747126188,140500.0,22036.0
9252,95840.31945105159,73800.0,22040.0
11242,218655.01280568843,240700.0,22045.0
19832,29750.95159170372,51800.0,22049.0
2711,65442.47186285921,87500.0,22058.0
6276,175864.79716664949,153800.0,22065.0
2449,142968.57571685343,120900.0,22069.0
4804,162975.1598266904,140900.0,22075.0
13021,192590.40080792713,170500.0,22090.0
13984,77901.60062726052,100000.0,22098.0
13918,116601.21363629069,94500.0,22101.0
8984,297104.0926561288,275000.0,22104.0
14351,239989.28109942027,262100.0,22111.0
17471,362280.3818433826,384400.0,22120.0
12388,119623.78215104301,97500.0,22124.0
747,157528.3917202056,135400.0,22128.0
16413,124761.52180877083,146900.0,22138.0
878,199341.4802520966,177200.0,22141.0
4016,347549.5294723831,369700.0,22150.0
4722,252849.41745447682,275000.0,22151.0
11670,224250.80354469043,202100.0,22151.0
12914,168038.98467880214,190200.0,22161.0
9912,161960.74271171913,139800.0,22161.0
3076,46238.381243142474,68400.0,22162.0
1458,253263.07091135974,231100.0,22163.0
13702,59106.8093033827,81300.0,22193.0
2755,69004.09571129916,91200.0,22196.0
20051,28799.74935450917,51000.0,22200.0
19017,139503.37124096375,117300.0,22203.0
17423,157606.70015023497,135400.0,22207.0
9726,184085.80759994994,206300.0,22214.0
3793,240277.14752191113,262500.0,22223.0
10953,372238.2745289743,350000.0,22238.0
5104,153239.1443706124,131000.0,22239.0
1532,248745.38480274886,271000.0,22255.0
3130,163958.3917298767,141700.0,22258.0
3559,214640.59457164706,236900.0,22259.0
16613,248938.21967794665,271200.0,22262.0
5323,282727.1514197913,305000.0,22273.0
2052,48126.497486577806,70400.0,22274.0
6917,274422.5172577786,296700.0,22277.0
4323,293522.13007873757,315800.0,22278.0
1276,219117.87241784186,241400.0,22282.0
16237,98983.62589552905,76700.0,22284.0
9302,339214.1480371705,361500.0,22286.0
5057,109791.93960821134,87500.0,22292.0
11461,194398.0797360469,216700.0,22302.0
10081,174607.28120833402,152300.0,22307.0
12200,173209.47382593295,150900.0,22309.0
12276,126688.60745256179,149000.0,22311.0
10404,302119.68214974337,279800.0,22320.0
6897,277222.4147137958,254900.0,22322.0
16722,183475.15761844564,205800.0,22325.0
6323,311171.07275033003,333500.0,22329.0
11359,137368.97959502152,159700.0,22331.0
19768,35861.278650064516,58200.0,22339.0
20106,122458.83912471595,144800.0,22341.0
